@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {sad,notsad}

@data
0.050586,0.036949,0.070427,0.076209,7.900508,2.571775,-0.473729,1.438233,5.592143,6.996416,0.409555,0.144834,0.234367,0.661314,1.202102,0.009075,0.000024,0.27587,0.399906,0.455195,0.204892,0.143,0.180427,0.199807,0.156206,0.134883,0.138426,0.145042,0.019734,1.107168,0.24123,0.287035,0.330791,0.380476,0.309219,0.281215,0.090401,0.146728,0.03202,0.073669,0.119671,0.178313,0.252294,18277.368678,0.004622,0.003171,4.086543,0.457194,0.123095,0.172863,0.239366,0.035931,0.035811,0.049581,0.04533,0.052841,6355.974399,14.228981,1.004034,0.00087,74.77005,3.787186,1.137948,0.583041,0.695549,0.885154,0.124747,181.2457,7.354431,154.6412,0.577196,0.013179,0.034398,0.036694,0.000171,0.005789,27642.66,0.809856,0,0.892144,0.109743,0,0.096287,0.002453,417.8757,11999.76,notsad
0.050586,0.036949,0.070427,0.076209,7.900508,2.571775,-0.473729,1.438233,5.592143,6.996416,0.409555,0.144834,0.234367,0.661314,1.202102,0.009075,0.000024,0.27587,0.399906,0.455195,0.204892,0.143,0.180427,0.199807,0.156206,0.134883,0.138426,0.145042,0.019734,1.107168,0.24123,0.287035,0.330791,0.380476,0.309219,0.281215,0.090401,0.146728,0.03202,0.073669,0.119671,0.178313,0.252294,18277.368678,0.004622,0.003171,4.086543,0.457194,0.123095,0.172863,0.239366,0.035931,0.035811,0.049581,0.04533,0.052841,6355.974399,14.228981,1.004034,0.00087,74.77005,3.787186,1.137948,0.583041,0.695549,0.885154,0.124747,181.2457,7.354431,154.6412,0.577196,0.013179,0.034398,0.036694,0.000171,0.005789,27642.66,0.809856,0,0.892144,0.109743,0,0.096287,0.002453,417.8757,11999.76,notsad
0.101329,0.086117,0.157569,0.080189,6.337548,1.233853,-0.796415,1.580754,4.348502,6.956274,0.410001,0.183006,0.269667,0.71635,1.242715,0.049987,0.000023,0.258388,0.387644,0.560998,0.219034,0.199612,0.176918,0.188385,0.173961,0.176109,0.182109,0.173326,0.036084,1.689381,0.457042,0.485887,0.357198,0.43393,0.347388,0.472054,0.11871,0.162799,0.044663,0.092235,0.133085,0.186886,0.25854,24294.022135,0.042232,0.044569,4.020966,1.046249,0.177611,0.195774,0.186549,0.055302,0.057163,0.05695,0.042321,0.058513,3913.546597,10.858275,1.002924,0.00092,76.37776,4.868676,1.392298,0.56794,0.582799,0.872084,0.085308,77.70832,5.170763,938.6936,3.149831,0.060162,0.022916,0.118142,0.000678,0.009011,5710.746,1.8635,0,0.814913,0.137697,0,0.15093,0.004775,901.9305,521500.6,notsad
0.025665,0.021268,0.07537,0.099234,7.104428,2.355914,-0.290945,1.693634,3.758702,3.932686,0.54176,0.081735,0.216865,0.706681,1.246403,0.018006,0.001104,0.283879,0.500749,0.769304,0.239642,0.198491,0.197717,0.192253,0.229398,0.199351,0.208966,0.162387,0.03705,1.016561,0.196133,0.177101,0.121522,0.108565,0.249494,0.299135,0.080067,0.080945,0.02554,0.079935,0.120673,0.181513,0.255108,10786.41507,0.008832,0.009668,3.86626,0.42642,0.116177,0.131639,0.151502,0.023016,0.030935,0.035171,0.030389,0.050196,10894.940213,61.953127,1.007588,0.001401,51.23255,2.98042,1.043442,0.959644,0.723599,0.868002,0.119655,88.14402,7.460848,115.6568,0.921564,0.039358,0.130837,0.300196,0.00038,0.03327,14068.97,3.061383,0,0.906791,0.102706,0,0.084577,0.002599,233.0874,36883.1,notsad
0.025665,0.021268,0.07537,0.099234,7.104428,2.355914,-0.290945,1.693634,3.758702,3.932686,0.54176,0.081735,0.216865,0.706681,1.246403,0.018006,0.001104,0.283879,0.500749,0.769304,0.239642,0.198491,0.197717,0.192253,0.229398,0.199351,0.208966,0.162387,0.03705,1.016561,0.196133,0.177101,0.121522,0.108565,0.249494,0.299135,0.080067,0.080945,0.02554,0.079935,0.120673,0.181513,0.255108,10786.41507,0.008832,0.009668,3.86626,0.42642,0.116177,0.131639,0.151502,0.023016,0.030935,0.035171,0.030389,0.050196,10894.940213,61.953127,1.007588,0.001401,51.23255,2.98042,1.043442,0.959644,0.723599,0.868002,0.119655,88.14402,7.460848,115.6568,0.921564,0.039358,0.130837,0.300196,0.00038,0.03327,14068.97,3.061383,0,0.906791,0.102706,0,0.084577,0.002599,233.0874,36883.1,notsad
0.110151,0.078517,0.175136,0.078561,3.282958,1.541104,-0.174778,1.404681,4.126089,7.004866,0.474756,0.165389,0.328749,0.79151,1.333432,0.056624,0.000069,0.265665,0.41375,0.568969,0.220171,0.210388,0.197976,0.183447,0.174282,0.179005,0.167734,0.157621,0.038547,0.896119,0.277031,0.312918,0.274574,0.274634,0.252942,0.318761,0.109986,0.110599,0.045172,0.09469,0.139194,0.185987,0.254552,2262.257819,0.035888,0.038331,3.794656,0.557327,0.091283,0.113664,0.157726,0.030191,0.037942,0.036061,0.025269,0.05947,7376.748329,21.242518,1.003041,0.000842,83.15606,5.78451,1.501275,0.538777,0.879343,0.89622,0.121334,87.55855,5.124471,339.9785,1.871077,0.04121,0.017928,0.278758,0.000142,0.00861,5272.99,0.717538,0,0.885486,0.103143,0,0.101468,0.003158,900.7963,718972.6,notsad
0.081075,0.04998,0.155893,0.082682,3.618966,1.192837,0.134006,1.457972,4.434296,7.374321,0.604148,0.159769,0.353326,0.758746,1.353133,0.034705,0.000673,0.277882,0.416626,0.543949,0.207395,0.196064,0.201533,0.188154,0.172476,0.171526,0.165401,0.169734,0.045394,1.396539,0.217175,0.314614,0.22828,0.218563,0.238276,0.345418,0.088863,0.077846,0.043098,0.092325,0.137167,0.189097,0.257733,1978.358207,0.016904,0.01596,3.266634,0.330587,0.105788,0.111485,0.10724,0.029955,0.029755,0.030964,0.026136,0.060128,13495.75483,69.930847,1.005388,0.001003,74.03092,5.064497,1.411719,0.562565,0.927977,0.89854,0.12546,96.5997,5.289174,235.2026,1.225213,0.023633,0.023066,0.258692,0.000098,0.013275,11491,0.468634,0,0.984021,0.12119,0,0.015734,0.002522,523.3468,147221.8,notsad
0.09135,0.068684,0.137203,0.083483,4.698366,1.14604,0.026752,1.559018,4.568564,9.013407,0.370057,0.161718,0.257958,0.764609,1.35264,0.041889,0.000009,0.292616,0.438701,0.624986,0.237243,0.240976,0.231627,0.202907,0.191381,0.193301,0.173973,0.169941,0.039234,1.203892,0.447905,0.339356,0.355473,0.373799,0.320902,0.394725,0.133394,0.113924,0.053348,0.094109,0.145225,0.196925,0.260632,2063.398354,0.021807,0.020729,4.767938,0.501803,0.105382,0.174331,0.159947,0.039014,0.039169,0.046367,0.036122,0.052168,2266.761394,5.938978,1.003204,0.000833,77.64058,5.254313,1.4384,0.570036,0.543652,0.881565,0.050363,27.13196,5.320552,823.1142,2.923442,0.054417,0.104758,0.088977,0.000359,0.007523,729.7145,0.95551,0,0.902131,0.098906,0,0.08835,0.002591,721.1278,294439,notsad
0.075174,0.044576,0.102097,0.082247,5.342106,1.412044,-0.335233,1.449353,3.754658,5.334354,0.539974,0.162037,0.278627,0.733482,1.338064,0.015101,0.000331,0.277453,0.424647,0.50101,0.201001,0.203727,0.192883,0.185604,0.175952,0.1797,0.157124,0.152593,0.022523,1.257254,0.213022,0.259078,0.197466,0.187213,0.253048,0.303858,0.112246,0.089236,0.039033,0.090713,0.141928,0.189931,0.257483,3142.64234,0.006902,0.005195,3.60153,0.540765,0.091692,0.136525,0.113771,0.033236,0.032865,0.029817,0.026911,0.050501,14660.035734,66.408836,1.00475,0.000985,80.9214,4.911936,1.33275,0.746698,1.237892,0.901162,0.141274,93.73117,6.183296,152.2777,1.036189,0.021492,0.023532,0.204948,0.000098,0.00979,5372.562,0.481547,0,0.831558,0.106245,0,0.140163,0.004369,469.2338,32815.08,notsad
0.075174,0.044576,0.102097,0.082247,5.342106,1.412044,-0.335233,1.449353,3.754658,5.334354,0.539974,0.162037,0.278627,0.733482,1.338064,0.015101,0.000331,0.277453,0.424647,0.50101,0.201001,0.203727,0.192883,0.185604,0.175952,0.1797,0.157124,0.152593,0.022523,1.257254,0.213022,0.259078,0.197466,0.187213,0.253048,0.303858,0.112246,0.089236,0.039033,0.090713,0.141928,0.189931,0.257483,3142.64234,0.006902,0.005195,3.60153,0.540765,0.091692,0.136525,0.113771,0.033236,0.032865,0.029817,0.026911,0.050501,14660.035734,66.408836,1.00475,0.000985,80.9214,4.911936,1.33275,0.746698,1.237892,0.901162,0.141274,93.73117,6.183296,152.2777,1.036189,0.021492,0.023532,0.204948,0.000098,0.00979,5372.562,0.481547,0,0.831558,0.106245,0,0.140163,0.004369,469.2338,32815.08,notsad
0.069193,0.048748,0.094322,0.083689,4.996528,2.011631,0.833309,1.429531,3.967337,6.443467,0.453918,0.126279,0.278498,0.75792,1.36361,0.035977,0.000013,0.293626,0.455929,0.559013,0.232486,0.219049,0.208237,0.198634,0.189296,0.177582,0.181987,0.163782,0.030001,0.983917,0.318784,0.234534,0.208631,0.185359,0.316682,0.328782,0.098673,0.098716,0.0406,0.092143,0.137655,0.189928,0.2577,515.517193,0.021977,0.020739,3.952744,0.550726,0.090626,0.142403,0.138795,0.034716,0.03703,0.030525,0.02037,0.050805,3780.602141,10.835624,1.003018,0.000825,73.40571,4.931948,1.388386,0.713707,0.866823,0.890481,0.072248,35.9064,5.498555,282.6688,1.756395,0.041327,0.065057,0.150832,0.000236,0.008571,1583.047,1.168789,0,0.923435,0.130606,0,0.07075,0.002816,592.9365,274222.8,notsad
0.069193,0.048748,0.094322,0.083689,4.996528,2.011631,0.833309,1.429531,3.967337,6.443467,0.453918,0.126279,0.278498,0.75792,1.36361,0.035977,0.000013,0.293626,0.455929,0.559013,0.232486,0.219049,0.208237,0.198634,0.189296,0.177582,0.181987,0.163782,0.030001,0.983917,0.318784,0.234534,0.208631,0.185359,0.316682,0.328782,0.098673,0.098716,0.0406,0.092143,0.137655,0.189928,0.2577,515.517193,0.021977,0.020739,3.952744,0.550726,0.090626,0.142403,0.138795,0.034716,0.03703,0.030525,0.02037,0.050805,3780.602141,10.835624,1.003018,0.000825,73.40571,4.931948,1.388386,0.713707,0.866823,0.890481,0.072248,35.9064,5.498555,282.6688,1.756395,0.041327,0.065057,0.150832,0.000236,0.008571,1583.047,1.168789,0,0.923435,0.130606,0,0.07075,0.002816,592.9365,274222.8,notsad
0.044652,0.032501,0.049551,0.08106,7.034929,3.702944,-0.252126,1.464311,4.104414,7.993879,0.419798,0.101112,0.198695,0.723192,1.251021,0.012199,0.00017,0.243034,0.390411,0.477855,0.214289,0.187655,0.183383,0.183847,0.15217,0.154595,0.165227,0.1505,0.018548,1.261445,0.66811,0.321814,0.382627,0.353333,0.335371,0.272604,0.14802,0.105599,0.043453,0.087923,0.138026,0.195338,0.258399,14909.380287,0.013793,0.010731,3.874183,0.667957,0.110389,0.202532,0.137059,0.05215,0.03977,0.034868,0.043208,0.058831,6784.562543,13.923499,1.002842,0.000897,66.33845,3.853012,1.173917,0.901504,0.864753,0.872969,0.105917,147.6992,6.824826,463.1894,1.375779,0.034787,0.133518,0.214761,0.000413,0.00627,11675.66,1.658257,0,0.9747,0.148267,0,0.024676,0.002472,343.0368,25139.65,notsad
0.044652,0.032501,0.049551,0.08106,7.034929,3.702944,-0.252126,1.464311,4.104414,7.993879,0.419798,0.101112,0.198695,0.723192,1.251021,0.012199,0.00017,0.243034,0.390411,0.477855,0.214289,0.187655,0.183383,0.183847,0.15217,0.154595,0.165227,0.1505,0.018548,1.261445,0.66811,0.321814,0.382627,0.353333,0.335371,0.272604,0.14802,0.105599,0.043453,0.087923,0.138026,0.195338,0.258399,14909.380287,0.013793,0.010731,3.874183,0.667957,0.110389,0.202532,0.137059,0.05215,0.03977,0.034868,0.043208,0.058831,6784.562543,13.923499,1.002842,0.000897,66.33845,3.853012,1.173917,0.901504,0.864753,0.872969,0.105917,147.6992,6.824826,463.1894,1.375779,0.034787,0.133518,0.214761,0.000413,0.00627,11675.66,1.658257,0,0.9747,0.148267,0,0.024676,0.002472,343.0368,25139.65,notsad
0.057556,0.046233,0.08179,0.07951,5.258977,1.815482,0.170133,1.564431,4.784613,6.13019,0.446672,0.125472,0.236793,0.781933,1.369009,0.022857,0.000007,0.269457,0.380895,0.563606,0.208665,0.201835,0.207356,0.186916,0.174254,0.176634,0.169548,0.159519,0.030751,1.446638,0.770326,0.364117,0.61593,0.368557,0.348717,0.435897,0.157858,0.131329,0.036834,0.097348,0.14168,0.195508,0.258954,423.212542,0.020967,0.018237,5.087558,0.48779,0.144263,0.238319,0.138527,0.076075,0.043798,0.036162,0.033421,0.058021,2062.626031,6.113189,1.003111,0.000854,51.09345,4.176901,1.386242,0.602678,0.240355,0.879423,0.046013,31.72426,4.384649,525.5741,1.853205,0.032477,0.071183,0.034651,0.000345,0.003739,680.7828,0.581303,0,0.810253,0.078385,0,0.153846,0.002848,557.0836,255007.7,notsad
0.064115,0.050028,0.09097,0.078185,6.604197,1.323283,0.229658,1.471434,4.083713,5.96183,0.466897,0.145253,0.236034,0.699771,1.357005,0.024015,0.000015,0.281966,0.415696,0.478585,0.213421,0.210657,0.19535,0.1956,0.17048,0.171668,0.158262,0.158366,0.029019,1.225875,0.491573,0.311774,0.267908,0.199376,0.368336,0.275328,0.12532,0.12334,0.033133,0.092527,0.139421,0.194805,0.258497,177.456204,0.027675,0.023247,4.434661,0.569732,0.144921,0.167065,0.158098,0.032445,0.024141,0.035281,0.019287,0.055694,3463.452031,8.675635,1.002628,0.000817,68.27168,4.54639,1.372304,0.631197,0.540776,0.878114,0.076335,52.31977,5.243713,217.5743,1.056344,0.027022,0.036038,0.033188,0.000243,0.007262,1655.32,0.544204,0,0.791611,0.123326,0,0.165073,0.005185,564.9392,165051.1,notsad
0.092912,0.06892,0.14492,0.083351,5.029041,1.306286,-0.315933,1.662817,3.873997,6.489324,0.431357,0.177494,0.30669,0.734905,1.304104,0.033654,0.000205,0.270018,0.418937,0.58992,0.225768,0.188687,0.187261,0.182914,0.149198,0.162642,0.156912,0.143129,0.028487,0.841852,0.327746,0.304503,0.255982,0.211161,0.262551,0.490762,0.093707,0.119898,0.043727,0.090514,0.131911,0.192123,0.257596,14118.279145,0.026761,0.028303,3.451962,0.52699,0.114156,0.151807,0.196336,0.029582,0.036768,0.027859,0.024698,0.054429,17747.401336,32.949278,1.00323,0.000859,90.89728,5.553565,1.417753,0.602778,1.001145,0.895944,0.12549,82.1973,5.856798,65.50688,1.346244,0.036351,0.015049,0.05511,0.000149,0.007856,3791.495,0.720433,0,0.976032,0.118066,0,0.023409,0.00235,802.8844,307928,notsad
0.104737,0.075275,0.35652,0.095664,1.416332,0.638377,0.337169,1.419841,4.481605,6.417518,0.618714,0.172309,0.37026,0.815819,1.398464,0.078066,0.000959,0.282606,0.47977,0.727484,0.232806,0.232319,0.205797,0.245166,0.227997,0.23307,0.229126,0.212518,0.068961,1.041323,0.326444,0.262344,0.167587,0.312243,0.257949,0.428072,0.085382,0.080302,0.04653,0.098338,0.145987,0.196485,0.261909,582.65539,0.016747,0.01543,3.786008,0.34491,0.110698,0.119602,0.154613,0.028611,0.039041,0.034761,0.035941,0.057456,13437.682833,181.915238,1.01416,0.00186,66.10213,5.524286,1.588761,0.533298,0.677143,0.890652,0.123748,80.35255,4.184389,344.3725,1.279128,0.030883,0.073747,0.381865,0.000483,0.027874,19742.52,0.949044,0,0.658455,0.057154,0,0.225042,0.003341,824.3329,731217.3,notsad
0.072776,0.049611,0.107615,0.088552,4.925266,0.480611,0.267691,1.511544,4.296065,8.213609,0.475281,0.155505,0.295407,0.767199,1.387612,0.034905,0.000455,0.291776,0.478169,0.650621,0.228747,0.214639,0.21096,0.206637,0.190251,0.186654,0.17351,0.176892,0.038635,0.884113,0.36874,0.324524,0.304106,0.306102,0.257041,0.528526,0.107789,0.146585,0.039885,0.092637,0.141949,0.195453,0.261317,850.051198,0.022047,0.022505,3.530139,0.456233,0.103477,0.152069,0.129544,0.05309,0.046473,0.039691,0.023132,0.052722,10576.844327,51.279838,1.005075,0.00114,67.85436,4.63882,1.378182,0.654859,0.802491,0.891886,0.152499,144.4648,5.441212,183.8457,0.508767,0.023739,0.054335,0.268221,0.000237,0.016401,17125.28,1.329276,0,0.866844,0.109907,0,0.115502,0.003973,547.2239,217440.5,notsad
0.092019,0.068855,0.131545,0.079351,4.916996,0.451917,-0.020369,1.466102,4.530077,6.508778,0.411645,0.171035,0.277947,0.782603,1.414997,0.04367,0.000223,0.291591,0.436358,0.544566,0.229774,0.226571,0.196731,0.206082,0.189607,0.18314,0.177738,0.173509,0.033239,0.898068,0.514621,0.244069,0.302411,0.249491,0.292367,0.279248,0.116798,0.119842,0.039654,0.096841,0.142877,0.198542,0.262712,133.991242,0.036952,0.035476,3.51282,0.429721,0.093347,0.156814,0.206075,0.034201,0.049886,0.034301,0.022816,0.053079,10474.996377,49.737255,1.004984,0.000932,81.68624,5.324282,1.435858,0.587492,0.791261,0.887858,0.064348,44.07419,5.556069,198.3036,0.947098,0.025376,0.039637,0.097167,0.000327,0.008325,1944.099,0.688624,0,0.958722,0.110849,0,0.039601,0.002569,784.628,410569.1,notsad
0.074842,0.051799,0.162442,0.088254,5.482328,1.426994,0.327069,1.477142,4.240083,6.581576,0.476878,0.148989,0.285676,0.746862,1.320468,0.027455,0.000542,0.297386,0.454684,0.524332,0.209225,0.229592,0.221274,0.188532,0.190038,0.187936,0.167375,0.16682,0.030471,1.278291,0.310302,0.292563,0.305893,0.229868,0.241297,0.26859,0.12941,0.134063,0.053601,0.095059,0.137928,0.193709,0.259434,3050.388632,0.016971,0.013992,3.516005,0.55573,0.11899,0.152863,0.132602,0.038308,0.040818,0.036487,0.031575,0.055941,15797.152916,105.578357,1.007001,0.001047,79.65654,5.138169,1.39622,0.649123,0.955763,0.896343,0.092372,55.41265,5.637908,243.6497,1.28471,0.031294,0.027949,0.229735,0.000309,0.006824,2731.961,0.739366,0,0.86751,0.121464,0,0.115013,0.004405,579.1583,115150,notsad
0.079693,0.049946,0.147577,0.07956,4.79354,0.706559,0.801073,1.459073,3.952689,6.377503,0.521425,0.142715,0.294872,0.774893,1.420087,0.040169,0.000228,0.291803,0.428717,0.457338,0.189355,0.188713,0.184047,0.182253,0.159778,0.160332,0.153482,0.150178,0.036513,1.284882,0.3293,0.345147,0.326794,0.311898,0.253842,0.356057,0.107173,0.109218,0.050012,0.098414,0.149427,0.195516,0.260407,270.833194,0.04016,0.043416,3.82549,0.526632,0.125432,0.132043,0.143701,0.026279,0.035148,0.034016,0.023918,0.057205,6220.747242,28.028182,1.004771,0.000903,68.20847,4.910718,1.414629,0.763393,0.821149,0.902945,0.120768,89.0587,5.38613,175.885,1.605063,0.042736,0.069592,0.180962,0.000151,0.007716,4906.229,0.661884,0,0.749667,0.099858,0,0.187791,0.004689,554.5234,481179.3,notsad
0.079693,0.049946,0.147577,0.07956,4.79354,0.706559,0.801073,1.459073,3.952689,6.377503,0.521425,0.142715,0.294872,0.774893,1.420087,0.040169,0.000228,0.291803,0.428717,0.457338,0.189355,0.188713,0.184047,0.182253,0.159778,0.160332,0.153482,0.150178,0.036513,1.284882,0.3293,0.345147,0.326794,0.311898,0.253842,0.356057,0.107173,0.109218,0.050012,0.098414,0.149427,0.195516,0.260407,270.833194,0.04016,0.043416,3.82549,0.526632,0.125432,0.132043,0.143701,0.026279,0.035148,0.034016,0.023918,0.057205,6220.747242,28.028182,1.004771,0.000903,68.20847,4.910718,1.414629,0.763393,0.821149,0.902945,0.120768,89.0587,5.38613,175.885,1.605063,0.042736,0.069592,0.180962,0.000151,0.007716,4906.229,0.661884,0,0.749667,0.099858,0,0.187791,0.004689,554.5234,481179.3,notsad
0.079693,0.049946,0.147577,0.07956,4.79354,0.706559,0.801073,1.459073,3.952689,6.377503,0.521425,0.142715,0.294872,0.774893,1.420087,0.040169,0.000228,0.291803,0.428717,0.457338,0.189355,0.188713,0.184047,0.182253,0.159778,0.160332,0.153482,0.150178,0.036513,1.284882,0.3293,0.345147,0.326794,0.311898,0.253842,0.356057,0.107173,0.109218,0.050012,0.098414,0.149427,0.195516,0.260407,270.833194,0.04016,0.043416,3.82549,0.526632,0.125432,0.132043,0.143701,0.026279,0.035148,0.034016,0.023918,0.057205,6220.747242,28.028182,1.004771,0.000903,68.20847,4.910718,1.414629,0.763393,0.821149,0.902945,0.120768,89.0587,5.38613,175.885,1.605063,0.042736,0.069592,0.180962,0.000151,0.007716,4906.229,0.661884,0,0.749667,0.099858,0,0.187791,0.004689,554.5234,481179.3,notsad
0.069295,0.056426,0.089517,0.083925,8.34675,0.445694,-1.348182,1.445957,3.620913,6.235944,0.488585,0.179781,0.23403,0.67627,1.281617,0.018146,0.000086,0.243386,0.482055,0.554511,0.223704,0.218592,0.194312,0.196713,0.190392,0.171735,0.174649,0.178258,0.027576,2.318428,0.564127,0.354245,0.213434,0.214712,0.361084,0.419292,0.14416,0.090737,0.028506,0.104334,0.140728,0.184182,0.264834,7103.962295,0.018349,0.014102,3.92938,0.60527,0.155518,0.13511,0.140558,0.037445,0.027579,0.031653,0.030106,0.05245,7558.860263,38.963917,1.007619,0.001409,64.50285,3.533762,1.172517,0.819607,0.70638,0.851733,0.061868,33.39887,6.577462,258.6253,1.171969,0.034232,0.021824,0.142566,0.000567,0.006325,1889.235,2.006024,0,0.659787,0.087118,0,0.224618,0.005782,596.3165,63769.56,notsad
